x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
165.0,0.0,0.0,-0.0,-100548.00127651538,100548.00127651538,12733321.747607876,293.15
169.99999999999997,0.0,0.0,-0.0,-30372.911217489695,30372.911217489695,3323851.299598973,293.15
174.99999999999997,0.0,0.0,-0.0,-14733.924214470655,14733.924214470655,1179858.6117616617,293.15
179.99999999999994,0.0,0.0,-0.0,-18078.389833550737,18078.389833550737,1024189.0332149744,293.15
185.0,0.0,0.0,-0.0,-41483.893303190824,41483.893303190824,1925822.877079284,293.15
189.99999999999994,0.0,0.0,-0.0,-110413.92260970687,110413.92260970687,4635343.637896419,293.15
194.99999999999997,0.0,0.0,-0.0,-274347.2723948233,274347.2723948233,10717505.459494058,293.15
199.99999999999994,0.0,0.0,-0.0,-594931.1624598504,594931.1624598504,21635992.64832761,293.15
205.0,0.0,0.0,-0.0,-1097193.1203733364,1097193.1203733364,36578675.51217293,293.15
209.99999999999994,0.0,0.0,-0.0,-1677247.0389090155,1677247.0389090155,49328290.63949789,293.15
214.99999999999997,0.0,0.0,-0.0,-2169040.8913980364,2169040.8913980364,55294654.888682656,293.15
219.99999999999994,0.0,0.0,-0.0,-2311277.2189966426,2311277.2189966426,52559222.25447726,293.15
225.0,0.0,0.0,-0.0,-2136155.2098271423,2136155.2098271423,44896290.771772966,293.15
229.99999999999994,0.0,0.0,-0.0,-1995135.2289830155,1995135.2289830155,39164224.1163415,293.15
234.99999999999997,0.0,0.0,-0.0,-1867517.3261285473,1867517.3261285473,34314220.06394717,293.15
239.99999999999994,0.0,0.0,-0.0,-1598752.0460256916,1598752.0460256916,27746413.960937362,293.15
245.0,0.0,0.0,-0.0,-1300322.7900914592,1300322.7900914592,21339990.14630199,293.15
250.0,0.0,0.0,-0.0,-1043662.4244775528,1043662.4244775528,15900192.467941873,293.15
254.99999999999997,0.0,0.0,-0.0,-792385.0349765746,792385.0349765746,11044838.690860694,293.15
260.0,0.0,0.0,-0.0,-553893.5659669967,553893.5659669967,7132622.402392148,293.15
265.0,0.0,0.0,-0.0,-357915.04577759554,357915.04577759554,4381863.389730134,293.15
269.99999999999994,0.0,0.0,-0.0,-238394.7643796801,238394.7643796801,2920089.170188198,293.15
274.9999999999999,0.0,0.0,-0.0,-219191.804329777,219191.804329777,2812224.7855491377,293.15
280.0,0.0,0.0,-0.0,-318922.7736179332,318922.7736179332,4226205.23461322,293.15
285.0,0.0,0.0,-0.0,-531793.030680675,531793.030680675,6909157.33667365,293.15
290.0,0.0,0.0,-0.0,-789800.6151429883,789800.6151429883,9362903.782954862,293.15
294.9999999999999,0.0,0.0,-0.0,-1061494.8394992433,1061494.8394992433,11418249.247331707,293.15
300.0,0.0,0.0,-0.0,-1043717.4049378136,1043717.4049378136,10717924.767473167,293.15
305.0,0.0,0.0,-0.0,-1017040.4170111215,1017040.4170111215,10177035.203836229,293.15
309.99999999999994,0.0,0.0,-0.0,-995059.0400991924,995059.0400991924,9741874.981779687,293.15
314.9999999999999,0.0,0.0,-0.0,-971311.9566011202,971311.9566011202,9282443.668524554,293.15
320.0,0.0,0.0,-0.0,-943560.0532667857,943560.0532667857,8759593.34894088,293.15
325.0,0.0,0.0,-0.0,-911268.1829955875,911268.1829955875,8170286.144661848,293.15
330.0,0.0,0.0,-0.0,-874634.4317821441,874634.4317821441,7526585.391095873,293.15
334.9999999999999,0.0,0.0,-0.0,-834162.2897418875,834162.2897418875,6846142.869362948,293.15
339.99999999999994,0.0,0.0,-0.0,-790453.1987516053,790453.1987516053,6147480.718292602,293.15
345.0,0.0,0.0,-0.0,-744106.6928098209,744106.6928098209,5447726.2280603405,293.15
349.99999999999994,0.0,0.0,-0.0,-695688.0526538128,695688.0526538128,4761830.615190619,293.15
354.9999999999999,0.0,0.0,-0.0,-645751.9704752791,645751.9704752791,4102762.0797349107,293.15
359.9999999999999,0.0,0.0,-0.0,-594921.9086943915,594921.9086943915,3482288.735103016,293.15
365.0,0.0,0.0,-0.0,-544025.4661984013,544025.4661984013,2911945.9681772483,293.15
370.0,0.0,0.0,-0.0,-494280.1412771443,494280.1412771443,2403760.4039992755,293.15
374.9999999999999,0.0,0.0,-0.0,-447532.7245983596,447532.7245983596,1970581.7097493017,293.15
379.9999999999999,0.0,0.0,-0.0,-406671.340793441,406671.340793441,1627166.4754871388,293.15
385.0,0.0,0.0,-0.0,-371548.9388879259,371548.9388879259,1377739.7873176085,293.15
389.99999999999994,0.0,0.0,-0.0,-249057.33067240226,249057.33067240226,899768.2705095093,293.15
394.99999999999994,0.0,0.0,-0.0,-140468.61393569215,140468.61393569215,486147.89014679164,293.15
399.9999999999999,0.0,0.0,-0.0,-67833.97597293284,67833.97597293284,226750.80624751543,293.15
0.0,4.9690127142857135,0.0009154424318117549,1115373.6978564686,-17259320.43204816,17295323.07480797,2943080970.9161263,293.2194616820183
5.0,4.9690127142857135,0.0008596737469189315,815055.7359602143,-17002238.501569714,17021763.41972186,2850715997.5117016,293.21992490113337
10.0,4.9690127142857135,0.0008339368582157335,450415.27044449106,-16718823.655166822,16724889.7852397,2752145445.0670714,293.22017772615334
14.999999999999996,4.9690127142857135,0.0008146322198744824,392922.90224214364,-16401034.846860722,16405740.838348204,2648113199.987454,293.2200829151608
20.0,4.9690127142857135,0.0007946445679915191,428355.97573654045,-16020426.773878498,16026152.465865044,2526989241.419605,293.2197449137127
24.999999999999993,4.9690127142857135,0.0007717966223008283,486298.02422215167,-15561349.826169351,15568946.469841281,2384862273.9653907,293.2193394938044
29.999999999999993,4.9690127142857135,0.0007460147655693039,531106.3047670923,-15028713.14224335,15038094.713719599,2225002402.6646934,293.2190316284681
35.0,4.9690127142857135,0.0007186859918241191,537540.9153981082,-14454377.29638485,14464369.093118886,2058466688.6694858,293.2189526438857
40.0,4.9690127142857135,0.0006922606740294931,493913.2678290605,-13897174.988618812,13905949.193795793,1902594028.6409266,293.21919628968965
44.999999999999986,4.9690127142857135,0.000669294665041213,410364.8439300362,-13420717.201563511,13426989.592215987,1773789816.5613751,293.21979824696507
49.999999999999986,4.9690127142857135,0.0006512241896364895,314539.19415669766,-13059126.005842919,13062913.417042293,1678900464.5544524,293.2207041680195
54.999999999999986,4.9690127142857135,0.0006378407456255433,235969.72787672107,-12804865.05331676,12807039.109260464,1613772551.0100143,293.22176199162067
59.999999999999986,4.9690127142857135,0.0006276272168488174,192634.15475160186,-12619259.018637069,12620729.222078646,1567161488.645065,293.2227540283021
65.0,4.9690127142857135,0.0006185773301503831,185877.6207291186,-12453546.512204953,12454933.609680142,1526257062.1845684,293.22344988316735
70.0,4.9690127142857135,0.0006090394547759055,203092.68827595317,-12269008.51100374,12270689.323877178,1481435589.481935,293.2236584927696
75.0,4.9690127142857135,0.0005982680613227878,224977.9320298833,-12049469.353929881,12051569.473773772,1428999477.7657228,293.223276121817
80.0,4.9690127142857135,0.0005865416615729172,234212.8384904391,-11803674.737498457,11805998.177298395,1371356206.4167209,293.22232166088133
