artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,65.223,4,0.654,518.883754,-0.0015819864919395243,0.6558767129171665,0.654294726425227,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.4910492865763156,0.4910492865763156,0.0,decreasing,C,65.223,2,0.654,518.883754,-0.08494003925525484,0.8095963357960019,0.724656296540747,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,65.223,3,0.654,518.883754,-0.08494003925525484,0.8095963357960019,0.724656296540747,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,65.223,4,0.654,518.883754,-0.08494003925525484,0.8095963357960019,0.724656296540747,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,65.223,3,0.654,518.883754,-0.027620405802048387,0.8095963357960019,0.7819759299939535,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,65.223,4,0.654,518.883754,-0.027620405802048387,0.8095963357960019,0.7819759299939535,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,65.223,4,0.654,518.883754,-0.007493412818167178,0.8300380108274588,0.8225445980092916,decreasing,2,151,2,review,1.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_d1_decrease,1.0,0.8829367886577354,0.500169211726854,1.3831060003845894,increasing,C,65.223,2,0.654,518.883754,0.023814770030755272,0.8300380108274588,0.853852780858214,increasing,2,151,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,65.223,4,0.654,518.883754,0.01599644970441838,0.8622810120784774,0.8782774617828958,increasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_physics_calibration,1.0,0.502859575548237,0.4910492865763156,0.9939088621245525,increasing,C,65.223,2,0.654,518.883754,-0.027620405802048387,0.8095963357960019,0.7819759299939535,decreasing,2,151,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_physics_calibration,1.0,1.1849021234698194,0.500169211726854,1.6850713351966733,increasing,C,65.223,2,0.654,518.883754,-0.007493412818167178,0.8300380108274588,0.8225445980092916,decreasing,2,151,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_physics_calibration,1.0,0.7917796738416938,0.18604817767163576,0.9778278515133295,increasing,C,65.223,3,0.654,518.883754,-0.007493412818167178,0.8300380108274588,0.8225445980092916,decreasing,2,151,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_physics_calibration,1.0,0.021287877299805413,0.6044794977109453,0.6257673750107507,increasing,C,65.223,2,0.654,518.883754,-0.019746063471197783,0.9232766773521921,0.9035306138809943,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_physics_calibration,1.0,0.6257673750107507,0.0,0.6257673750107507,increasing,C,65.223,3,0.654,518.883754,-0.019746063471197783,0.9232766773521921,0.9035306138809943,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_physics_calibration,1.0,0.12250320444651076,0.0,0.12250320444651076,increasing,C,65.223,4,0.654,518.883754,-0.019746063471197783,0.9232766773521921,0.9035306138809943,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-1.1592771855944781,1.1592771855944781,0.0,decreasing,C,68.484,2,0.654,547.301314,0.13925960382813407,0.4735352928888752,0.6127948967170093,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,68.484,3,0.654,547.301314,0.13925960382813407,0.4735352928888752,0.6127948967170093,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,68.484,4,0.654,547.301314,0.13925960382813407,0.4735352928888752,0.6127948967170093,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.9859505699627173,0.9859505699627173,0.0,decreasing,C,68.484,2,0.654,547.301314,0.09945373565249815,0.5247256297114097,0.6241793653639078,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,68.484,3,0.654,547.301314,0.09945373565249815,0.5247256297114097,0.6241793653639078,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,68.484,4,0.654,547.301314,0.09945373565249815,0.5247256297114097,0.6241793653639078,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.7872626235172642,0.7872626235172642,0.0,decreasing,C,68.484,2,0.654,547.301314,0.012381613179874074,0.6558767129171665,0.6682583260970406,increasing,2,151,2,pass,0.25,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,68.484,3,0.654,547.301314,0.012381613179874074,0.6558767129171665,0.6682583260970406,increasing,2,151,2,pass,0.25,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,68.484,4,0.654,547.301314,0.012381613179874074,0.6558767129171665,0.6682583260970406,increasing,2,151,2,pass,0.25,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,68.484,4,0.654,547.301314,0.011284429416682173,0.8300380108274588,0.8413224402441409,increasing,2,151,2,pass,1.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,candidate_pass,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,68.484,4,0.654,547.301314,0.043001669926361896,0.8300380108274588,0.8730396807538207,increasing,2,151,2,pass,1.25,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_participation_increase,1.0,-0.4910492865763156,0.4910492865763156,0.0,decreasing,C,68.484,2,0.654,547.301314,-0.06776219981500975,0.8095963357960019,0.7418341359809921,decreasing,2,151,2,review,0.5,1,pass
