x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
255.0,9.938025428571429,0.007408006411541238,0.007408006411541238,0.26715927326864164,840.0598405129697,41.372741861491335
260.0,9.938025428571429,0.005544931392920967,0.005544931392920967,0.28050588187336034,653.9386461528046,42.44047054986883
265.0,9.938025428571429,0.0038350398784531893,0.0038350398784531893,0.2792682822985311,483.12048385747363,42.34146258388249
270.0,9.938025428571429,0.0028209362976071234,0.0028209362976071234,0.26547055970108074,381.81153613095165,41.237644776086455
275.0,9.938025428571429,0.003083535645116345,0.003083535645116345,0.24900083684522267,408.0452109471229,39.92006694761781
280.0,9.938025428571429,0.005100044173101295,0.005100044173101295,0.24090770541088039,609.4944128928194,39.272616432870436
285.0,9.938025428571429,0.009152022842151148,0.009152022842151148,0.24611183423850977,1014.2870819308997,39.68894673908078
290.0,9.938025428571429,0.015194365241358442,0.015194365241358442,0.26251898367616394,1617.9170876117082,41.001518694093114
295.0,9.938025428571429,0.022815317089106047,0.022815317089106047,0.28589403464622226,2379.250177201694,42.871522771697784
300.0,9.938025428571429,0.03140366685327656,0.03140366685327656,0.31432256271685977,3237.226318642328,45.14580501734878
305.0,9.938025428571429,0.040370375908751005,0.040370375908751005,0.348360521852363,4133.000553284226,47.86884174818904
310.0,9.938025428571429,0.049197124435374995,0.049197124435374995,0.38814127493210027,5014.792731093962,51.05130199456802
315.0,9.938025428571429,0.057334895520103527,0.057334895520103527,0.4309237332908772,5827.756062458342,54.47389866327018
320.0,9.938025428571429,0.06414011393275043,0.06414011393275043,0.4710331297753452,6507.597381881768,57.68265038202762
325.0,9.938025428571429,0.06892135559120671,0.06892135559120671,0.5016297931429473,6985.24342356155,60.13038345143578
330.0,9.938025428571429,0.0710548325867772,0.0710548325867772,0.5169349090158982,7198.377775419041,61.354792721271856
335.0,9.938025428571429,0.07014194112665709,0.07014194112665709,0.514195673932914,7107.179918553043,61.13565391463312
340.0,9.938025428571429,0.06618027405952404,0.06618027405952404,0.4949607798985853,6711.409378546451,59.59686239188682
345.0,9.938025428571429,0.05967286760142832,0.05967286760142832,0.46496522412192975,6061.3194733826895,57.19721792975438
350.0,9.938025428571429,0.051594572223793635,0.051594572223793635,0.43216118832147915,5254.2977651569845,54.572895065718335
355.0,9.938025428571429,0.043190460001759905,0.043190460001759905,0.4035666902430878,4414.726954175814,52.28533521944702
360.0,9.938025428571429,0.03565191002849634,0.03565191002849634,0.3826395227750353,3661.6258118467845,50.61116182200283
365.0,9.938025428571429,0.029734470435059446,0.029734470435059446,0.36828998930270695,3070.4735964624388,49.46319914421656
370.0,9.938025428571429,0.025426571535774694,0.025426571535774694,0.3551403597787805,2640.114496423892,48.411228782302445
375.0,9.938025428571429,0.021942769892254743,0.021942769892254743,0.33485287392039087,2292.082712236249,46.78822991363127
380.0,9.938025428571429,0.018269931797145346,0.018269931797145346,0.29955657401849123,1925.16618653482,43.9645259214793
385.0,9.938025428571429,0.013955702734551512,0.013955702734551512,0.24691166898898864,1494.174703181696,39.75293351911909
390.0,9.938025428571429,0.009415670060370194,0.009415670060370194,0.18303285609172015,1040.6254390309823,34.64262848733761
395.0,9.938025428571429,0.005482436666148219,0.005482436666148219,0.11984009200687223,647.6954229482071,29.58720736054978
400.0,9.938025428571429,0.002720170615327769,0.002720170615327769,0.06842011672280128,371.7450444712441,25.4736093378241
0.0,14.907038142857143,0.01799736585433051,0.01799736585433051,0.13958237362243003,1897.936848847618,31.166589889794402
5.0,14.907038142857143,0.026144705795086993,0.026144705795086993,0.2104727890739429,2711.8561089291907,36.837823125915435
10.0,14.907038142857143,0.03294253137923404,0.03294253137923404,0.28098809503755745,3390.95888478548,42.479047603004595
15.0,14.907038142857143,0.03638424563477497,0.03638424563477497,0.33903698329987103,3734.78613891402,47.12295866398968
20.0,14.907038142857143,0.03589287392770806,0.03589287392770806,0.3803041321451561,3685.6981053780355,50.42433057161249
25.0,14.907038142857143,0.03271285581088719,0.03271285581088719,0.40976250378666124,3368.0142955076303,52.781000302932895
30.0,14.907038142857143,0.029026831560560927,0.029026831560560927,0.4357557190423714,2999.780472900037,54.86045752338971
35.0,14.907038142857143,0.026561605986398867,0.026561605986398867,0.46259866050182524,2753.504438041247,57.00789284014602
40.0,14.907038142857143,0.025875805005147686,0.025875805005147686,0.48862865922898263,2684.9929200142537,59.09029273831861
