artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,liggghts_commit,min_chain_length,mu_al_tool,mu_al_wall,mu_diamond_tool,mu_diamond_wall,mu_scale,mu_wall_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.07388620443651683,0.868825149772449,0.7949389453359321,decreasing,2,151,0,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.02045202758357223,0.868825149772449,0.8483731221888767,decreasing,2,151,0,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.02045202758357223,0.868825149772449,0.8483731221888767,decreasing,2,151,0,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.029775582094273112,0.9049242694326226,0.8751486873383495,decreasing,2,151,0,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.029775582094273112,0.9049242694326226,0.8751486873383495,decreasing,2,151,0,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.0006248880260791845,0.9317472715970917,0.9311223835710125,decreasing,2,151,0,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,573.482648,-0.0006248880260791845,0.9317472715970917,0.9311223835710125,decreasing,2,151,0,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-1.3596051962097315,1.3596051962097315,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.07825351613442055,0.49198541198235546,0.570238928116776,increasing,2,151,1,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-1.3586283788251257,1.3586283788251257,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.07019626276512203,0.5080526690270005,0.5782489317921226,increasing,2,151,1,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-1.011570972007107,1.011570972007107,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.020415775863416474,0.6556027824173498,0.6760185582807663,increasing,2,151,1,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,0.8333333333333334,-0.6563126169445563,0.6563126169445563,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.03396803873912191,0.7101157148221059,0.7440837535612278,increasing,2,151,1,20000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,0.6666666666666666,-0.6563126169445563,0.6563126169445563,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.03396803873912191,0.7101157148221059,0.7440837535612278,increasing,2,151,1,20000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,0.6666666666666666,-0.6641828872831071,0.6641828872831071,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.03895772769610417,0.7503869321457431,0.7893446598418473,increasing,2,151,1,20000,pass,1.0,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.07825351613442055,0.49198541198235546,0.570238928116776,increasing,2,151,1,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.07825351613442055,0.49198541198235546,0.570238928116776,increasing,2,151,1,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.07019626276512203,0.5080526690270005,0.5782489317921226,increasing,2,151,1,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_participation_increase,1.0,-1.0228691958759488,1.0228691958759488,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.001075051894098289,0.6231732180813077,0.6220981661872094,decreasing,2,151,1,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,1.0,0.2752484445783101,0.7187587433576176,0.9940071879359277,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.03396803873912191,0.7101157148221059,0.7440837535612278,increasing,2,151,1,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,1.0,0.5462531716031523,0.8484829457482851,1.3947361173514374,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.03895772769610417,0.7503869321457431,0.7893446598418473,increasing,2,151,1,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.07019626276512203,0.5080526690270005,0.5782489317921226,increasing,2,151,1,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.020415775863416474,0.6556027824173498,0.6760185582807663,increasing,2,151,1,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.020415775863416474,0.6556027824173498,0.6760185582807663,increasing,2,151,1,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,0.03895772769610417,0.7503869321457431,0.7893446598418473,increasing,2,151,1,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,1.0,1.4832586155098764,0.41670217236009566,1.899960787869972,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.010683663079463668,0.829400287328393,0.8187166242489293,decreasing,2,151,1,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,1.0,1.5499137650711783,0.28476832666900737,1.8346820917401856,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.0558688022569479,0.9040021140585698,0.8481333118016219,decreasing,2,151,1,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,1.0,0.047512095272432886,0.17927197181556295,0.22678406708799584,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.07479267561053016,0.9735488502875345,0.8987561746770043,decreasing,2,151,1,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.001075051894098289,0.6231732180813077,0.6220981661872094,decreasing,2,151,1,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.001075051894098289,0.6231732180813077,0.6220981661872094,decreasing,2,151,1,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.9657359776450739,0.0,0.9657359776450739,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.010683663079463668,0.829400287328393,0.8187166242489293,decreasing,2,151,1,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.010683663079463668,0.829400287328393,0.8187166242489293,decreasing,2,151,1,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,1.320248704678939,0.0,1.320248704678939,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.0558688022569479,0.9040021140585698,0.8481333118016219,decreasing,2,151,1,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.0558688022569479,0.9040021140585698,0.8481333118016219,decreasing,2,151,1,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.22678406708799584,0.0,0.22678406708799584,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.07479267561053016,0.9735488502875345,0.8987561746770043,decreasing,2,151,1,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.5,0.22678406708799584,0.0,0.22678406708799584,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,543.867388,-0.07479267561053016,0.9735488502875345,0.8987561746770043,decreasing,2,151,1,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-1.1592771855944781,1.1592771855944781,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,0.06487962528872526,0.4735352928888752,0.5384149181776005,increasing,2,151,2,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,0.06487962528872526,0.4735352928888752,0.5384149181776005,increasing,2,151,2,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,0.06487962528872526,0.4735352928888752,0.5384149181776005,increasing,2,151,2,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-0.9859505699627173,0.9859505699627173,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,0.0207481907085435,0.5247256297114097,0.5454738204199532,increasing,2,151,2,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,0.0207481907085435,0.5247256297114097,0.5454738204199532,increasing,2,151,2,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,0.0207481907085435,0.5247256297114097,0.5454738204199532,increasing,2,151,2,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.7872626235172642,0.7872626235172642,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.06728722908674534,0.6558767129171665,0.5885894838304212,decreasing,2,151,2,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.06728722908674534,0.6558767129171665,0.5885894838304212,decreasing,2,151,2,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.06728722908674534,0.6558767129171665,0.5885894838304212,decreasing,2,151,2,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.4910492865763156,0.4910492865763156,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.16328511246148714,0.8095963357960019,0.6463112233345147,decreasing,2,151,2,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.16328511246148714,0.8095963357960019,0.6463112233345147,decreasing,2,151,2,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.09477140750644075,0.8095963357960019,0.7148249282895611,decreasing,2,151,2,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,0.8333333333333334,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.16328511246148714,0.8095963357960019,0.6463112233345147,decreasing,2,151,2,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,0.8333333333333334,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.09477140750644075,0.8095963357960019,0.7148249282895611,decreasing,2,151,2,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,0.8333333333333334,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.06786752825448161,0.8300380108274588,0.7621704825729771,decreasing,2,151,2,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_participation_increase,0.8333333333333334,-0.6771681162251576,0.6771681162251576,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.03449086126417933,0.8622810120784774,0.8277901508142981,decreasing,2,151,2,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.5027640818918637,0.4910492865763156,0.9938133684681794,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.09477140750644075,0.8095963357960019,0.7148249282895611,decreasing,2,151,2,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,1.1775511514887786,0.500169211726854,1.6777203632156326,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.06786752825448161,0.8300380108274588,0.7621704825729771,decreasing,2,151,2,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.8357128651935798,0.500169211726854,1.3358820769204338,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.03537094171951238,0.8300380108274588,0.7946670691079464,decreasing,2,151,2,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.6440536818247626,0.7211949945972544,1.365248676422017,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.03449086126417933,0.8622810120784774,0.8277901508142981,decreasing,2,151,2,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.26905045409714845,0.6044794977109453,0.8735299518080938,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.052315447099563706,0.9232766773521921,0.8709612302526284,decreasing,2,151,2,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.7857877235146977,0.18604817767163576,0.9718359011863335,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.06786752825448161,0.8300380108274588,0.7621704825729771,decreasing,2,151,2,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,1.149833899248798,0.18604817767163576,1.3358820769204338,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.03537094171951238,0.8300380108274588,0.7946670691079464,decreasing,2,151,2,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.7715735750614456,0.18604817767163576,0.9576217527330814,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.03537094171951238,0.8300380108274588,0.7946670691079464,decreasing,2,151,2,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.05232,0.05232,0.05232,0.05232,0.654,1.0,607.731725,-0.03449086126417933,0.8622810120784774,0.8277901508142981,decreasing,2,151,2,20000,review,1.5,2e-10,50.0,0,pass
