x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
219.99999999999997,0.0,0.0,-0.0,-1298735.463877688,1298735.463877688,1440457519.503686,293.15
225.0,0.0,0.0,-0.0,-1352824.7575689137,1352824.7575689137,1412811215.2275925,293.15
229.99999999999997,0.0,0.0,-0.0,-1238442.9231741154,1238442.9231741154,1202642188.7474964,293.15
235.0,0.0,0.0,-0.0,-1023546.9144487563,1023546.9144487563,909763556.2002404,293.15
239.99999999999997,0.0,0.0,-0.0,-799976.1839080763,799976.1839080763,639305283.0527427,293.15
245.0,0.0,0.0,-0.0,-619623.667422943,619623.667422943,438891161.21997255,293.15
250.0,0.0,0.0,-0.0,-480961.7281941673,480961.7281941673,300548478.873891,293.15
254.99999999999997,0.0,0.0,-0.0,-362981.46430406155,362981.46430406155,201006062.47077912,293.15
260.0,0.0,0.0,-0.0,-257142.440316698,257142.440316698,127169763.63257475,293.15
265.0,0.0,0.0,-0.0,-171451.17745442622,171451.17745442622,76357547.6533202,293.15
270.0,0.0,0.0,-0.0,-117919.93420115467,117919.93420115467,48075208.9230348,293.15
274.99999999999994,0.0,0.0,-0.0,-102603.41104652257,102603.41104652257,39585879.76304903,293.15
280.0,0.0,0.0,-0.0,-126004.64498314573,126004.64498314573,47487496.58719498,293.15
285.0,0.0,0.0,-0.0,-186606.3451980917,186606.3451980917,69705208.25854066,293.15
290.0,0.0,0.0,-0.0,-279453.09688105533,279453.09688105533,103952979.17674613,293.15
294.99999999999994,0.0,0.0,-0.0,-395016.67923333566,395016.67923333566,146472806.06517205,293.15
300.0,0.0,0.0,-0.0,-522210.8819308071,522210.8819308071,192665544.12434348,293.15
305.0,0.0,0.0,-0.0,-652941.265364615,652941.265364615,238550870.87978935,293.15
310.0,0.0,0.0,-0.0,-782689.6175414739,782689.6175414739,281194696.9643846,293.15
314.99999999999994,0.0,0.0,-0.0,-905498.187550074,905498.187550074,317555475.23751014,293.15
320.0,0.0,0.0,-0.0,-1008337.2102846226,1008337.2102846226,343315349.0848685,293.15
325.0,0.0,0.0,-0.0,-1071871.9614434582,1071871.9614434582,353540288.83547723,293.15
330.0,0.0,0.0,-0.0,-1079246.0914531902,1079246.0914531902,345025877.234082,293.15
335.0,0.0,0.0,-0.0,-1026324.3159716057,1026324.3159716057,318356141.1784989,293.15
339.99999999999994,0.0,0.0,-0.0,-924683.4635047521,924683.4635047521,278015929.1155555,293.15
345.0,0.0,0.0,-0.0,-795504.2221335017,795504.2221335017,230646615.63082597,293.15
350.0,0.0,0.0,-0.0,-660731.3757058175,660731.3757058175,182902480.01407027,293.15
355.0,0.0,0.0,-0.0,-538007.838711421,538007.838711421,140141442.77815896,293.15
359.99999999999994,0.0,0.0,-0.0,-439001.55200725474,439001.55200725474,105772397.42202155,293.15
365.0,0.0,0.0,-0.0,-367220.08501680207,367220.08501680207,80620946.27353235,293.15
370.0,0.0,0.0,-0.0,-316226.58239325765,316226.58239325765,62912667.23426162,293.15
375.0,0.0,0.0,-0.0,-273108.0277437029,273108.0277437029,49647758.20304424,293.15
379.99999999999994,0.0,0.0,-0.0,-226686.42830733734,226686.42830733734,38375331.68952529,293.15
385.0,0.0,0.0,-0.0,-174141.93687651397,174141.93687651397,28074588.489897173,293.15
390.0,0.0,0.0,-0.0,-121219.75812924963,121219.75812924963,18986342.56225695,293.15
395.0,0.0,0.0,-0.0,-76584.49895458452,76584.49895458452,11820546.298060056,293.15
399.99999999999994,0.0,0.0,-0.0,-45554.25153853202,45554.25153853202,6978409.119341491,293.15
0.0,4.969012714285714,0.005270688002174928,42206.94036947735,-1078209.105920101,1079034.8937380924,997764363.3468511,293.17953634340165
5.0,4.969012714285714,0.005090620405602911,81416.97949015004,-1574162.4338042594,1576266.5042910252,1415684006.664852,293.17988939095164
10.0,4.969012714285714,0.004808789343685958,147427.29607778788,-1998633.985706406,2004064.025037494,1716111326.1888459,293.18006986517025
14.999999999999998,4.969012714285714,0.004463393244725163,204722.9327589806,-2216940.4754116605,2226372.9585844143,1788656244.3079185,293.1799301206759
20.0,4.969012714285714,0.004073222367329343,240456.98556634053,-2179583.9796383125,2192807.763166583,1626042317.201328,293.17951989614687
24.999999999999996,4.969012714285714,0.0036537516630778437,248132.77885099652,-1955781.2997928525,1971458.9441730042,1325702547.8636575,293.17896868122085
29.999999999999996,4.969012714285714,0.0032305098627658695,230007.74569871364,-1675895.5903249132,1691605.625656256,1014200581.407529,293.17841565147194
35.0,4.969012714285714,0.0028420568743856823,194514.79331356904,-1439536.5108047659,1452618.7974681384,768842271.3892523,293.1779716564789
