artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,liggghts_commit,min_chain_length,mu_al_al,mu_al_diamond,mu_al_tool,mu_al_wall,mu_diamond_diamond,mu_diamond_tool,mu_diamond_wall,mu_scale,mu_wall_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_participation_increase,1.0,-0.3464810969323164,0.3464810969323164,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.2611373300583425,0.8928179620738406,0.6316806320154981,decreasing,2,151,0,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_participation_increase,1.0,-0.3464810969323164,0.3464810969323164,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.24998385266452727,0.8928179620738406,0.6428341094093133,decreasing,2,151,0,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_participation_increase,1.0,-0.3464810969323164,0.3464810969323164,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.22157815388180113,0.8928179620738406,0.6712398081920394,decreasing,2,151,0,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_participation_increase,1.0,-0.3464810969323164,0.3464810969323164,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.15037814586304443,0.8928179620738406,0.7424398162107961,decreasing,2,151,0,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_d1_decrease,1.0,0.6320628370565224,0.3464810969323164,0.9785439339888389,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,0.01594398378710482,0.8928179620738406,0.9087619458609454,increasing,2,151,0,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,0.01594398378710482,0.8928179620738406,0.9087619458609454,increasing,2,151,0,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,0.01594398378710482,0.8928179620738406,0.9087619458609454,increasing,2,151,0,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,1.0,0.6475595616039675,0.3464810969323164,0.994040658536284,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.10140654310352426,0.8928179620738406,0.7914114189703163,decreasing,2,151,0,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,1.0,1.0089252059194314,0.3464810969323164,1.3554063028517478,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.051453612905868695,0.8928179620738406,0.8413643491679719,decreasing,2,151,0,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,1.0,1.7333748215924405,0.3464810969323164,2.079855918524757,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.01980827623432846,0.8928179620738406,0.8730096858395121,decreasing,2,151,0,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,1.0,1.3205653571481304,0.0,1.3205653571481304,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.06235422209285857,1.0,0.9376457779071414,decreasing,2,151,0,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.2611373300583425,0.8928179620738406,0.6316806320154981,decreasing,2,151,0,20000,review,0.05,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.2611373300583425,0.8928179620738406,0.6316806320154981,decreasing,2,151,0,20000,review,0.05,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.24998385266452727,0.8928179620738406,0.6428341094093133,decreasing,2,151,0,20000,review,0.1,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.24998385266452727,0.8928179620738406,0.6428341094093133,decreasing,2,151,0,20000,review,0.1,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.22157815388180113,0.8928179620738406,0.6712398081920394,decreasing,2,151,0,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.22157815388180113,0.8928179620738406,0.6712398081920394,decreasing,2,151,0,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.15037814586304443,0.8928179620738406,0.7424398162107961,decreasing,2,151,0,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.15037814586304443,0.8928179620738406,0.7424398162107961,decreasing,2,151,0,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.10140654310352426,0.8928179620738406,0.7914114189703163,decreasing,2,151,0,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.10140654310352426,0.8928179620738406,0.7914114189703163,decreasing,2,151,0,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.9532449533558434,0.0,0.9532449533558434,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.051453612905868695,0.8928179620738406,0.8413643491679719,decreasing,2,151,0,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.9532449533558434,0.0,0.9532449533558434,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.051453612905868695,0.8928179620738406,0.8413643491679719,decreasing,2,151,0,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.9421016224769009,0.0,0.9421016224769009,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.01980827623432846,0.8928179620738406,0.8730096858395121,decreasing,2,151,0,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.9421016224769009,0.0,0.9421016224769009,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.01980827623432846,0.8928179620738406,0.8730096858395121,decreasing,2,151,0,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.06235422209285857,1.0,0.9376457779071414,decreasing,2,151,0,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,417.418431,-0.06235422209285857,1.0,0.9376457779071414,decreasing,2,151,0,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-1.1719588389603781,1.1719588389603781,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.020427302034652928,0.6063511484125056,0.6267784504471585,increasing,2,151,1,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-0.8162916442935179,0.8162916442935179,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.020427302034652928,0.6063511484125056,0.6267784504471585,increasing,2,151,1,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-0.8162916442935179,0.8162916442935179,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.020427302034652928,0.6063511484125056,0.6267784504471585,increasing,2,151,1,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-1.1710836252018688,1.1710836252018688,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.002361569845248157,0.6421487277090278,0.6445102975542759,increasing,2,151,1,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-0.8156012697968728,0.8156012697968728,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.002361569845248157,0.6421487277090278,0.6445102975542759,increasing,2,151,1,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-0.8156012697968728,0.8156012697968728,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.002361569845248157,0.6421487277090278,0.6445102975542759,increasing,2,151,1,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-1.1710836252018688,1.1710836252018688,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.03854386736602333,0.6421487277090278,0.6806925950750511,increasing,2,151,1,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,candidate_pass,1.0,-0.8156012697968728,0.8156012697968728,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,385.385438,0.03854386736602333,0.6421487277090278,0.6806925950750511,increasing,2,151,1,20000,pass,0.25,2e-10,50.0,2,pass
