scenario_id,model,edge_id,i,j,x_um,y_um,z_um,normal_force_n,contact_radius_um,clean_resistance_ohm,source,film_resistance_ohm,resistance_ohm,included_in_transport,delta_v_fixed_voltage,abs_current_a_fixed_voltage,joule_power_w_fixed_voltage,delta_v_fixed_current,abs_current_a_fixed_current,joule_power_w_fixed_current,electric_field_v_m,exceeds_4e8_v_m,exceeds_5e8_v_m,is_shortest_path_edge,joule_rank
intact_d8e-09_rho1e+12,intact_oxide,49,90,69,90.4916,92.4451,32.6844,0.006800040030000001,1.7011936809586103,0.0077886487284232805,liggghts_pair_gran_local,1759797061668912.0,1759797061668912.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,50
partial_f0e+00,partial_rupture,0,44,17,64.5421,13.6718,3.67623,1.5863159000000004e-07,0.04860860566423625,0.27258547779634584,liggghts_pair_gran_local,1616609201033.7808,1616609201033.7808,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,31
partial_f0e+00,partial_rupture,1,18,93,150.873,20.1285,-22.8998,0.0028599508900000003,1.2745869364875182,0.010395524715257235,liggghts_pair_gran_local,2351215561.092641,2351215561.092641,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,32
partial_f0e+00,partial_rupture,2,18,59,148.383,12.3775,-2.68812,0.00419758634,1.4484932767164465,0.00914743631398559,liggghts_pair_gran_local,1820532372.3642397,1820532372.3642397,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,33
partial_f0e+00,partial_rupture,3,20,62,281.998,22.9253,-28.7842,3.67690701e-05,0.29859153171085334,0.04437500261337245,liggghts_pair_gran_local,42842657313.58864,42842657313.58864,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,34
partial_f0e+00,partial_rupture,4,45,81,308.919,12.1886,-20.0559,0.007953806360000001,1.7924275437680532,0.007392209546247967,liggghts_pair_gran_local,1188907742.7131312,1188907742.7131312,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,35
partial_f0e+00,partial_rupture,5,38,78,383.639,25.1791,-28.5752,1.9810899200000001e-07,0.0523461405823624,0.25312276803200423,liggghts_pair_gran_local,1393997641486.2046,1393997641486.2046,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,36
partial_f0e+00,partial_rupture,6,92,89,224.56,44.5354,-32.8005,0.016893747400000002,2.3040501966404205,0.005750742765639427,liggghts_pair_gran_local,719527671.0113446,719527671.0113446,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,37
partial_f0e+00,partial_rupture,7,92,58,208.733,59.7592,-32.4349,0.0034924240300000004,1.3623611809383727,0.009725761556765447,liggghts_pair_gran_local,2058007023.754475,2058007023.754475,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,38
partial_f0e+00,partial_rupture,8,62,63,289.175,45.8424,-32.0868,1.9508542400000003e-05,0.24172684204441133,0.05481393745079266,liggghts_pair_gran_local,65370471369.76255,65370471369.76255,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,39
partial_f0e+00,partial_rupture,9,61,83,21.9302,81.9558,-16.2518,5.066593200000001e-06,0.1542251790355088,0.08591333842413189,liggghts_pair_gran_local,160590853842.4538,160590853842.4538,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,40
partial_f0e+00,partial_rupture,10,58,86,208.265,72.198,-20.0158,0.0009892813990000002,0.8947256451926925,0.014809008852257067,liggghts_pair_gran_local,4771463459.197457,4771463459.197457,True,0.004994089558394088,1.0466578233492489e-12,5.227102906799968e-15,168253706.84952328,0.03526249509994633,5933045.513329121,416174.129866174,False,False,False,18
partial_f0e+00,partial_rupture,11,58,84,211.626,82.2618,-32.2737,0.010946737700000002,1.9937843148183019,0.00664565364544334,liggghts_pair_gran_local,960892985.881698,960892985.881698,True,-0.0010057261610745133,1.0466578233492642e-12,1.0526511546356617e-15,-33883484.20622667,0.03526249509994684,1194816.1957911942,83810.5134228761,False,False,False,22
partial_f0e+00,partial_rupture,12,86,80,203.404,82.2945,-8.65533,0.0008678164080000001,0.8564970868480165,0.015469988402133563,liggghts_pair_gran_local,5206904268.424035,5206904268.424035,True,-0.005999815719468601,1.1522807814718198e-12,6.913472345916189e-15,-202137191.05574995,0.03882099240455797,7847166.358653952,499984.64328905015,False,False,False,17
partial_f0e+00,partial_rupture,13,86,27,205.84,74.3024,3.42063,0.00560881569,1.5954149626195457,0.008305049351075748,liggghts_pair_gran_local,1500666030.4125829,1500666030.4125829,True,0.006610295216005868,4.404907609049083e-12,2.9117739695045e-14,222704591.18884954,0.14840383314841923,33050214.992176943,550857.9346671557,False,False,False,15
partial_f0e+00,partial_rupture,14,86,22,215.637,82.4025,-0.442085,0.00229873807,1.1850766302035494,0.011180711577886885,liggghts_pair_gran_local,2719809620.157496,2719809620.157496,True,-0.005999815719468601,2.205969004228013e-12,1.323540750822773e-14,-202137191.05574995,0.07432034564391489,15022905.906753398,499984.64328905015,False,False,False,16
partial_f0e+00,partial_rupture,15,34,47,155.185,91.5236,-7.65325,5.19223071e-05,0.33499212540681506,0.039553168552571724,liggghts_pair_gran_local,34037854444.613735,34037854444.61374,True,0.0005498019517775482,1.6152661815749396e-14,8.880764992701695e-18,18523139.270538405,0.0005441923285934248,10080.150292494607,45816.82931479569,False,False,False,28
partial_f0e+00,partial_rupture,16,34,23,150.507,86.2647,3.21089,0.00596371636,1.6283793927307435,0.008136924391913452,liggghts_pair_gran_local,1440522937.4080133,1440522937.4080133,True,0.001724851681153522,1.19737883817186e-12,2.0653009019983836e-15,58111230.43076416,0.04034037148712527,2344228.623150965,143737.64009612682,False,False,False,20
partial_f0e+00,partial_rupture,17,94,47,160.351,90.619,-21.36,3.18255231e-05,0.28456083157791356,0.04656297891219829,liggghts_pair_gran_local,47171656860.11378,47171656860.11378,True,-1.3877787807814457e-17,2.9419759091711887e-28,4.0828117403179774e-45,-4.6755053433337846e-07,9.911683528943799e-18,4.6342129301010196e-24,1.1564823173178713e-09,False,False,False,30
partial_f0e+00,partial_rupture,18,47,67,175.013,91.4122,-21.4151,0.00046001520800000007,0.6931714511700242,0.019115039976956554,liggghts_pair_gran_local,7949687153.6544075,7949687153.654408,True,-0.0005498019517775482,6.916019978532219e-14,3.802441282729531e-17,-18523139.270538405,0.002330046316605486,43159.77242928844,45816.82931479569,False,False,False,24
partial_f0e+00,partial_rupture,19,47,23,163.106,85.5311,0.155074,0.00035186322400000003,0.6339298913836758,0.020901364930243763,liggghts_pair_gran_local,9504929778.694782,9504929778.694782,True,0.0011750497293759737,1.2362529305685535e-13,1.4526586715048331e-16,39588091.16022576,0.004165006168584446,164884.64388482363,97920.81078133115,False,False,False,23
partial_f0e+00,partial_rupture,20,47,33,174.228,91.5912,0.51013,0.00018966945800000002,0.515920049375882,0.02568227386400038,liggghts_pair_gran_local,14350484448.161793,14350484448.161793,True,-0.0005498019517775482,3.8312431455787846e-14,2.106424959173569e-17,-18523139.270538405,0.0012907675233856722,23909.066601560746,45816.82931479569,False,False,False,25
partial_f0e+00,partial_rupture,21,67,80,188.644,92.0488,-20.9088,0.000718662973,0.8043128878926922,0.016473688535210633,liggghts_pair_gran_local,5904475406.650502,5904475406.650502,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,41
partial_f0e+00,partial_rupture,22,80,33,187.859,92.2277,1.01643,0.000840502458,0.8474152339990715,0.015635782162507734,liggghts_pair_gran_local,5319108377.847302,5319108377.847302,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,42
partial_f0e+00,partial_rupture,23,59,32,154.34,12.5081,9.36828,0.00553977086,1.5888413659129865,0.008339410267296402,liggghts_pair_gran_local,1513109286.8749914,1513109286.8749914,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,43
partial_f0e+00,partial_rupture,24,59,21,145.288,12.4795,20.2597,0.006452162260000001,1.6716744239751171,0.007926184554820482,liggghts_pair_gran_local,1366872409.9004943,1366872409.9004943,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,44
partial_f0e+00,partial_rupture,25,32,95,178.856,12.7784,15.0207,0.003914022540000001,1.4151127542129944,0.009363211490075856,liggghts_pair_gran_local,1907432960.1997278,1907432960.1997275,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,45
partial_f0e+00,partial_rupture,26,32,70,168.564,19.5135,21.3985,0.0014660368399999999,1.0200737356508063,0.012989257086936476,liggghts_pair_gran_local,3670863552.749435,3670863552.749435,True,-0.016372769169087108,4.4601955190691e-12,7.302575168271503e-14,-551607870.0391446,0.15026651416285863,82888191.81558141,1364397.430757259,False,False,False,11
partial_f0e+00,partial_rupture,27,21,48,138.831,20.6055,32.3884,0.0034975065000000002,1.363021734908054,0.009721048212700593,liggghts_pair_gran_local,2056012785.1169174,2056012785.1169171,True,-2.421249251603206e-06,1.1776430910985407e-15,2.8513674529780276e-21,-81573.25915474229,3.967546298604537e-05,3.2364568242450646,201.7707709669338,False,False,False,29
partial_f0e+00,partial_rupture,28,21,70,159.512,19.4849,32.2899,0.005405775000000001,1.5759263831438555,0.008407753142356332,liggghts_pair_gran_local,1538011280.6131861,1538011280.6131861,True,-0.016372769169087108,1.0645415528135455e-11,1.7429493115117731e-13,-551607870.0391446,0.35865008078433946,197834207.15081662,1364397.430757259,False,False,False,6
partial_f0e+00,partial_rupture,29,95,41,192.47,23.6515,25.8561,0.00421840554,1.4508840753800303,0.009132362967406217,liggghts_pair_gran_local,1814537489.185961,1814537489.1859608,True,-0.02644708433894594,1.4575110460137502e-11,3.8546917558870965e-13,-891017256.1704167,0.49104372958981707,437528436.59880686,2203923.6949121617,False,False,True,3
partial_f0e+00,partial_rupture,30,73,79,336.581,13.0098,20.6203,2.83818369e-07,0.05901061005685624,0.22453589256633227,liggghts_pair_gran_local,1096910426155.7323,1096910426155.7322,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,46
partial_f0e+00,partial_rupture,31,48,75,139.476,33.934,27.2748,1.9162817400000002e-08,0.024029038404777617,0.5514161564353546,liggghts_pair_gran_local,6615437797518.444,6615437797518.444,True,-0.007790624616839742,1.1776430910985407e-15,9.174575255363538e-18,-262470557.4719285,3.967546298604537e-05,10413.640887904194,649218.7180699785,False,False,False,27
partial_f0e+00,partial_rupture,32,75,70,160.157,32.8134,27.1762,1.65808907e-08,0.022897385181313366,0.5786686949221334,liggghts_pair_gran_local,7285503874516.292,7285503874516.292,True,-0.008579723302995761,1.1776430910985409e-15,1.0103851871310111e-17,-289055739.3080613,3.967546298604538e-05,11468.420285820966,714976.9419163135,False,False,False,26
partial_f0e+00,partial_rupture,33,70,41,182.177,30.3866,32.2338,0.00515923454,1.5515949648775462,0.008539599766647674,liggghts_pair_gran_local,1586626304.6635206,1586626304.6635206,True,-0.010074315169858832,6.349519820922996e-12,6.396706385324387e-14,-339409386.13127214,0.2139189203744176,72606089.44614555,839526.2641549027,False,False,False,13
partial_f0e+00,partial_rupture,34,70,46,172.452,38.9211,32.2248,0.0015598013300000002,1.0413731274382327,0.012723585476605166,liggghts_pair_gran_local,3522237530.16615,3522237530.16615,True,-0.03084518107346003,8.757268869372648e-12,2.7011954398477394e-13,-1039191627.0967431,0.29503735003576625,306600343.8379793,2570431.756121669,False,False,False,4
partial_f0e+00,partial_rupture,35,41,46,184.433,43.0376,32.2447,0.000406684037,0.6652766995308287,0.019916524972758348,liggghts_pair_gran_local,8630316981.736115,8630316981.736115,True,-0.020770865903601197,2.406732678250114e-12,4.998992172574808e-14,-699782240.965471,0.08108418757345569,56741274.487017415,1730905.4919667663,False,False,False,14
partial_f0e+00,partial_rupture,36,41,36,198.667,46.3381,32.204,0.005227230530000001,1.5583816377877278,0.008502410243237751,liggghts_pair_gran_local,1572837041.9552715,1572837041.9552715,True,-0.0291256352888349,1.8517897602810384e-11,5.393455318954453e-13,-981259155.3263161,0.623878462390779,612186453.0318567,2427136.274069575,False,False,True,2
partial_f0e+00,partial_rupture,37,46,85,164.127,58.8756,32.199,0.0014652487500000002,1.0198909175972424,0.01299158544446658,liggghts_pair_gran_local,3672179694.0469775,3672179694.0469775,True,-0.015540477354574832,4.231949046439018e-12,6.576650832190012e-14,-523567487.23566985,0.1425767611765929,74648556.58742896,1295039.7795479028,False,False,False,12
partial_f0e+00,partial_rupture,38,46,24,176.033,64.3869,32.1893,0.00107514537,0.9198965726734764,0.014403793201981175,liggghts_pair_gran_local,4513914948.3516865,4513914948.3516865,True,-0.031290695407852,6.932052501183745e-12,2.169087433657792e-13,-1054201257.448697,0.23354477643262905,246203196.98585236,2607557.9506543335,False,False,False,5
partial_f0e+00,partial_rupture,39,85,23,155.987,73.2256,21.5908,0.00042409055600000007,0.6746359366382175,0.01964022264515904,liggghts_pair_gran_local,8392520876.783751,8392520876.783751,True,-0.035516720721724515,4.231949046439014e-12,1.5030495239094285e-13,-1196578444.7187657,0.14257676117659276,170604279.1417263,2959726.726810376,False,False,False,7
partial_f0e+00,partial_rupture,40,23,30,157.049,86.3582,21.7812,0.011292686100000001,2.014569973050205,0.006577086016991774,liggghts_pair_gran_local,941166933.0044674,941166933.0044675,True,-0.001724851681153522,1.8326734829572837e-12,3.1610899380843513e-15,-58111230.43076416,0.061743808024849425,3588008.6558048907,143737.64009612682,False,False,False,19
partial_f0e+00,partial_rupture,41,23,33,169.551,86.3322,11.3743,0.00509637951,1.5452681670024786,0.008574563485445014,liggghts_pair_gran_local,1599645163.1380892,1599645163.1380894,True,-0.001724851681153522,1.0782714322530191e-12,1.859858292661436e-15,-58111230.43076416,0.03632757549603375,2111040.1106409994,143737.64009612682,False,False,False,21
partial_f0e+00,partial_rupture,42,24,33,179.016,84.797,21.9361,0.0018888363600000002,1.1099788812695344,0.01193716405202715,liggghts_pair_gran_local,3100287302.488104,3100287302.488104,True,-0.021491354349600866,6.932052501183744e-12,1.4897919667297681e-13,-724055904.9365028,0.23354477643262903,169099474.44312045,1790946.1958000723,False,False,False,8
partial_f0e+00,partial_rupture,43,27,36,201.547,67.1261,23.3049,0.00457817567,1.4910106840256432,0.008886589574412546,liggghts_pair_gran_local,1718184759.3711677,1718184759.3711674,True,0.031817169436744695,1.8517897602810394e-11,5.891870856409067e-13,1071938465.7797551,0.6238784623907794,668759321.8082047,2651430.7863953914,False,False,True,1
partial_f0e+00,partial_rupture,44,27,33,190.295,84.2357,13.0924,0.004704058860000001,1.5045531011951556,0.008806601767311994,liggghts_pair_gran_local,1687393349.0161884,1687393349.0161884,True,-0.01261011093547447,7.473130638346194e-12,9.423700638483864e-14,-424841782.24459946,0.25177400544591316,106964117.19650327,1050842.5779562057,False,False,True,9
