x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
350.0,4.969012714285714,0.0020000851952825163,118103.2537512107,-13178756.308157165,13179285.496882556,4366404797.56334,293.20012180077174
355.0,4.969012714285714,0.0019811181022946303,192130.8847810362,-12155793.685893405,12157311.973084047,3983722605.687298,293.1993219798398
359.99999999999994,4.969012714285714,0.0019482239155460103,281883.26406118204,-11364805.985307317,11368301.24769021,3668591623.649425,293.19832186764313
365.0,4.969012714285714,0.00190098543582528,349015.87990502035,-10798800.554430107,10804439.157068074,3416007006.1721087,293.19712530384885
370.0,4.969012714285714,0.0018459437168314157,359564.97590061935,-10301053.213397115,10307326.727970421,3181055286.2203636,293.19579422409197
375.0,4.969012714285714,0.0017931681008470175,304413.1066815195,-9619007.871392252,9623823.552488148,2898385398.375709,293.1944149142053
379.99999999999994,4.969012714285714,0.001750541985541184,209132.00953368278,-8532631.387883605,8535193.881740946,2516756459.7695827,293.1930369111565
385.0,4.969012714285714,0.0017208133586721114,116674.33783762703,-6997889.509046457,6998862.084791521,2031439651.672431,293.19164525981176
390.0,4.969012714285714,0.0017020849905817139,56313.25902107088,-5201305.995810455,5201610.831770805,1494218808.2149856,293.1902041078547
395.0,4.969012714285714,0.0016896688684224126,27723.13526062555,-3467763.478593158,3467874.2935252422,989959396.082173,293.1887724146838
399.99999999999994,4.969012714285714,0.0016792308385298348,15267.749027164436,-2083151.9399529863,2083207.8890716229,592524978.6602654,293.1876693631537
0.0,9.938025428571429,0.003551695299654347,138128.14219597145,-4104234.920298094,4106558.615758554,1095717230.4764755,293.2263553061965
5.0,9.938025428571429,0.0035067559593237535,262019.86889290964,-6165339.515864273,6170904.776252195,1637656162.0215502,293.22690256275337
10.0,9.938025428571429,0.003438847956568439,461928.0793740846,-8265829.102763376,8278726.2490436435,2176335678.894621,293.22729317585026
14.999999999999998,9.938025428571429,0.003359861545761839,626165.5896545373,-10011037.476919625,10030600.914698813,2598413424.074841,293.2273124314452
20.0,9.938025428571429,0.003276899943089933,727917.4120736801,-11208279.690402761,11231891.97673727,2850880519.5867743,293.2269971783773
24.999999999999996,9.938025428571429,0.003195125981483188,760054.5488458307,-11960219.636722388,11984345.483832693,2965181747.227135,293.2264773112555
29.999999999999996,9.938025428571429,0.003119755322296521,718412.474078136,-12517134.967504336,12537734.415660223,3015435086.644192,293.2259063432603
35.0,9.938025428571429,0.003057113680794775,590298.3434754921,-13048018.480770601,13061364.339487704,3057693252.8160005,293.22543940584245
40.0,9.938025428571429,0.0030138005626316727,370743.7129993022,-13556059.266469978,13561128.040718997,3108783148.706542,293.22521603156054
44.99999999999999,9.938025428571429,0.0029943505396834253,88216.90424581146,-13955195.562262869,13955474.388325034,3162435193.495367,293.22532924510256
49.99999999999999,9.938025428571429,0.00299945504184999,-197503.7268439143,-14156934.102461535,14158311.725045316,3204299011.0265937,293.225798359708
54.99999999999999,9.938025428571429,0.003025967307517299,-423445.7073938706,-14099551.284855334,14105908.43233345,3215330768.1969237,293.2265693517582
59.99999999999999,9.938025428571429,0.0030679807212021697,-547402.1136826677,-13784901.914954575,13795766.375195783,3182040999.6866407,293.22753944239093
65.0,9.938025428571429,0.0031176215681016054,-557979.6047871568,-13338794.936078493,13350460.351093205,3116908873.1406097,293.2285822106622
70.0,9.938025428571429,0.003165700399140737,-477006.02948809654,-12988002.196694583,12996758.665663963,3061839652.2403927,293.2295656691687
75.0,9.938025428571429,0.0032042116761864187,-354059.4373747638,-12910431.705242429,12915285.707289757,3058174078.550081,293.2303836220569
80.0,9.938025428571429,0.0032307077429624535,-254702.32341544726,-13105785.71808652,13108260.4704802,3114018923.628932,293.231005779999
