x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
5.0,4.969012714285714,0.1664323252735084,0.1664323252735084,0.12662763748420242,16726.58929482349,30.130210998736192
10.0,4.969012714285714,0.22527136833817699,0.22527136833817699,0.1769878215859007,22604.60969698388,34.15902572687206
15.0,4.969012714285714,0.2685884959134636,0.2685884959134636,0.2221774797617734,26931.990741755017,37.77419838094187
20.0,4.969012714285714,0.28727917165462213,0.28727917165462213,0.25679013923085303,28799.189248296752,40.543211138468244
25.0,4.969012714285714,0.2847300806685655,0.2847300806685655,0.28219086985144815,28544.53505878969,42.57526958811585
30.0,4.969012714285714,0.27364092244622223,0.27364092244622223,0.3037116458386381,27436.7281523776,44.296931667091044
35.0,4.969012714285714,0.2659053612540753,0.2659053612540753,0.32450082758088955,26663.945589282124,45.96006620647117
40.0,4.969012714285714,0.2657670519674615,0.2657670519674615,0.3426730966415669,26650.1284915494,47.413847731325355
45.0,4.969012714285714,0.2714542020305404,0.2714542020305404,0.35406007828858194,27218.274782850986,48.32480626308656
50.0,4.969012714285714,0.2796541076718131,0.2796541076718131,0.3561335477717044,28037.44535641413,48.490683821736354
55.0,4.969012714285714,0.2865389194663386,0.2865389194663386,0.3490906523460407,28725.238054687223,47.92725218768325
60.0,4.969012714285714,0.28755595294795494,0.28755595294795494,0.3353927020296304,28826.8396995007,46.83141616237043
65.0,4.969012714285714,0.280011127213835,0.280011127213835,0.31977554094118066,28073.111608662115,45.58204327529445
70.0,4.969012714285714,0.26569304915428144,0.26569304915428144,0.3081838733574177,26642.735610512715,44.654709868593415
75.0,4.969012714285714,0.249472824861899,0.249472824861899,0.30452348619055225,25022.33520370371,44.36187889524418
80.0,4.969012714285714,0.23621499178034983,0.23621499178034983,0.30824246967303115,23697.87767885695,44.65939757384249
85.0,4.969012714285714,0.22976669161504631,0.22976669161504631,0.3154023142752002,23053.692492343125,45.23218514201602
90.0,4.969012714285714,0.23263391596582017,0.23263391596582017,0.32139238962680117,23340.128204985434,45.7113911701441
95.0,4.969012714285714,0.24461141463716496,0.24461141463716496,0.32272578036138877,24536.680322252778,45.818062428911105
100.0,4.969012714285714,0.2630963784017306,0.2630963784017306,0.3183864222266158,26383.328202332887,45.47091377812926
105.0,4.969012714285714,0.28593933524647375,0.28593933524647375,0.31095532962114053,28665.339591122727,44.876426369691245
110.0,4.969012714285714,0.3115578303984452,0.3115578303984452,0.30501161578398556,31224.627256804677,44.40092926271885
115.0,4.969012714285714,0.3339433281379391,0.3339433281379391,0.3023699941303248,33460.93848098011,44.18959953042598
120.0,4.969012714285714,0.340016380432947,0.340016380432947,0.2991596223353096,34067.6364052514,43.93276978682477
