artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,liggghts_commit,min_chain_length,mu_al_al,mu_al_diamond,mu_al_tool,mu_al_wall,mu_diamond_diamond,mu_diamond_tool,mu_diamond_wall,mu_scale,mu_wall_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.5345328746003929,0.0,0.5345328746003929,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.028964468981711233,1.0,0.9710355310182888,decreasing,2,129,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.9451094887296574,0.9451094887296574,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.10029043919908831,0.5661510812095086,0.6664415204085969,increasing,2,129,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.9446653547124442,0.9446653547124442,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.060425403216500806,0.6192250973331143,0.6796505005496151,increasing,2,129,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.9435350171407176,0.9435350171407176,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.05361969133777633,0.6705141244365355,0.7241338157743118,increasing,2,129,4,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.10029043919908831,0.5661510812095086,0.6664415204085969,increasing,2,129,4,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.10029043919908831,0.5661510812095086,0.6664415204085969,increasing,2,129,4,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.060425403216500806,0.6192250973331143,0.6796505005496151,increasing,2,129,4,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.060425403216500806,0.6192250973331143,0.6796505005496151,increasing,2,129,4,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.05361969133777633,0.6705141244365355,0.7241338157743118,increasing,2,129,4,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,0.05361969133777633,0.6705141244365355,0.7241338157743118,increasing,2,129,4,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.008270948754504515,0.7981730335672526,0.789902084812748,decreasing,2,129,4,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.008270948754504515,0.7981730335672526,0.789902084812748,decreasing,2,129,4,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.008270948754504515,0.7981730335672526,0.789902084812748,decreasing,2,129,4,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.9897627234229632,0.0,0.9897627234229632,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.034427042715287404,0.8715293161686198,0.8371022734533324,decreasing,2,129,4,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.034427042715287404,0.8715293161686198,0.8371022734533324,decreasing,2,129,4,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.034427042715287404,0.8715293161686198,0.8371022734533324,decreasing,2,129,4,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,1.3860201040061884,0.0,1.3860201040061884,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.0029690482835760257,0.8715293161686198,0.8685602678850438,decreasing,2,129,4,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.0029690482835760257,0.8715293161686198,0.8685602678850438,decreasing,2,129,4,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.0029690482835760257,0.8715293161686198,0.8685602678850438,decreasing,2,129,4,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,1.7699518348215615,0.0,1.7699518348215615,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.02366904016445537,0.9251438240421272,0.9014747838776719,decreasing,2,129,4,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.842209760801437,0.0,0.842209760801437,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.02366904016445537,0.9251438240421272,0.9014747838776719,decreasing,2,129,4,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.842209760801437,0.0,0.842209760801437,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.02366904016445537,0.9251438240421272,0.9014747838776719,decreasing,2,129,4,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,1.1841675711789708,0.0,1.1841675711789708,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.06376868833241067,0.9870904576032332,0.9233217692708225,decreasing,2,129,4,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.6181901565263331,0.0,0.6181901565263331,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.06376868833241067,0.9870904576032332,0.9233217692708225,decreasing,2,129,4,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.6181901565263331,0.0,0.6181901565263331,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.06376868833241067,0.9870904576032332,0.9233217692708225,decreasing,2,129,4,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.6829838079105187,0.0,0.6829838079105187,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.02966998221777284,0.9870904576032332,0.9574204753854604,decreasing,2,129,4,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.4009077453424047,0.0,0.4009077453424047,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.02966998221777284,0.9870904576032332,0.9574204753854604,decreasing,2,129,4,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed4-settle1-vel50,needs_physics_calibration,1.0,0.326915942608298,0.0,0.326915942608298,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,674.619189,-0.02966998221777284,0.9870904576032332,0.9574204753854604,decreasing,2,129,4,20000,review,2.0,2e-10,50.0,0,pass
